rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/std_reward,eval/mean_reward
50.81748458999999,402,78.47,98,401408,998,,,,,,,,,,,,,
51.48582216,402,77.58,99,405504,1007,5e-05,-0.007509097456932068,0.1,-0.014364243937598076,10750,0.0794345076137688,0.017558731,0.9980535890208557,-1.178007213026285,0.315087890625,,,
,,,,408208,,5e-05,-0.007288645952939987,0.1,-0.014045622208504938,10760,0.10267206238058861,0.016086554,0.9978125158231705,-1.1583902057260276,0.2863037109375,76.8,4.272886575887196,53.190869868911385
51.979084490000005,402,77.47,100,409600,1018,,,,,,,,,,,,,
51.78343085999999,402,77.86,101,413696,1028,5e-05,-0.006913425400853157,0.1,-0.014080679412290919,10770,0.09343772198772057,0.013756329,0.9983060266822577,-1.1518428165465593,0.312060546875,,,
51.17089265,402,78.35,102,417792,1038,5e-05,-0.005120277404785156,0.1,-0.013816127750033047,10780,0.10446816306794063,0.01524106,0.9976887116208673,-1.1624650221318007,0.286572265625,,,
,,,,418208,,5e-05,-0.0023086536675691605,0.1,-0.01429883721502847,10790,0.09857138292863965,0.01978359,0.9975932163652033,-1.1822284523397684,0.317529296875,79.4,5.264108322428383,53.18429019510461
50.93441996000001,402,79.1,103,421888,1049,,,,,,,,,,,,,
50.58102519999999,402,79.52,104,425984,1058,5e-05,-0.015543106012046337,0.1,-0.01607459979277337,10800,0.08256594508420675,0.015967362,0.9980544983409345,-1.178636858984828,0.3057373046875,,,
,,,,428208,,5e-05,-0.0057823555544018745,0.1,-0.0144460141651507,10810,0.0979650489287451,0.014935959,0.9975015320815146,-1.201447096467018,0.29775390625,79.3,3.56227366409455,52.59030745776862
51.15626956999999,402,78.85,105,430080,1069,,,,,,,,,,,,,
52.23997520000001,402,76.75,106,434176,1079,5e-05,-0.00146549753844738,0.1,-0.01777253963955445,10820,0.0817030914418865,0.014392186,0.998085955157876,-1.1928421609103679,0.335302734375,,,
,,,,438208,,5e-05,-0.014924801886081696,0.1,-0.01413313022494549,10830,0.08137896050757262,0.018613175,0.9984009210020304,-1.1586396496742963,0.3266845703125,80.4,4.570634808819406,52.92570521809468
52.15428584,402,77.66,107,438272,1090,,,,,,,,,,,,,
51.77792767,402,77.82,108,442368,1099,5e-05,-0.01840563490986824,0.1,-0.01232158937928034,10840,0.08080033562146127,0.016288131,0.9979205736890435,-1.1444912318140268,0.30693359375,,,
51.522761339999995,402,77.92,109,446464,1109,5e-05,-0.007880689576268196,0.1,-0.014123919764824678,10850,0.10178459871094674,0.016463999,0.9978274733293802,-1.1786408334970475,0.3018310546875,,,
,,,,448208,,5e-05,0.01209320966154337,0.1,-0.013375829940559924,10860,0.09840167473885231,0.015118483,0.9979588706046343,-1.1417619042098521,0.2770263671875,73.6,2.514399645454087,52.88134138601792
51.89432622,402,77.69,110,450560,1120,,,,,,,,,,,,,
51.561976220000005,402,77.86,111,454656,1130,5e-05,-0.00303475558757782,0.1,-0.015001126257993746,10870,0.06826432375819422,0.013421586,0.9983562456909567,-1.153080179914832,0.30771484375,,,
,,,,458208,,5e-05,-0.015222030691802502,0.1,-0.015948533640766982,10880,0.08167693099239841,0.018070137,0.9978671364951879,-1.1698646765202283,0.297021484375,74.1,3.094772777263824,53.973251952257826
51.888839989999994,402,77.94,112,458752,1140,,,,,,,,,,,,,
51.988164370000014,402,77.36,113,462848,1150,5e-05,-0.01293952576816082,0.1,-0.014538668720342684,10890,0.08463032332947477,0.013413603,0.9981442383723333,-1.1405993008986115,0.296875,,,
50.91807815,402,78.88,114,466944,1160,5e-05,-0.004258684813976288,0.1,-0.01572508017925429,10900,0.10948163130087778,0.014629966,0.9977425672113895,-1.1637781620025636,0.31064453125,,,
,,,,468208,,5e-05,0.008470796048641205,0.1,-0.01457860754308058,10910,0.09548873714520596,0.013566773,0.9976027212105691,-1.1621705129742623,0.29150390625,80.3,4.12497304673373,52.01438525776492
51.19847312000001,402,78.57,115,471040,1170,,,,,,,,,,,,,
51.69408416,402,77.69,116,475136,1180,5e-05,-0.017895475029945374,0.1,-0.013531645589682739,10920,0.09740065644145943,0.01466582,0.9978542772587389,-1.1451654940843583,0.3134033203125,,,
,,,,478208,,5e-05,-0.009178075939416885,0.1,-0.014523428074608092,10930,0.08683310347842052,0.015961988,0.9978553927503526,-1.1576109539717436,0.3052734375,78.4,3.2202131303292147,52.92421794192141
51.631115439999995,402,77.9,117,479232,1191,,,,,,,,,,,,,
52.80608849,402,75.96,118,483328,1201,5e-05,0.0011827796697616577,0.1,-0.013786233786231606,10940,0.09117608657106757,0.015187021,0.9983746638754383,-1.1280333083122969,0.3031494140625,,,
52.61385996,402,77.24,119,487424,1210,5e-05,0.001955864019691944,0.1,-0.014339872082928196,10950,0.09690705397515557,0.017966904,0.9980608919868246,-1.1173773005604744,0.2900634765625,,,
,,,,488208,,5e-05,-0.013789314776659012,0.1,-0.013647811597911641,10960,0.07824893496581353,0.014131803,0.9982567981351167,-1.1583758603781462,0.309814453125,84.6,2.7750584395609796,51.743196755851656
51.81639335,402,78.48,120,491520,1221,,,,,,,,,,,,,
51.85106612999999,402,77.38,121,495616,1231,5e-05,0.012810603715479374,0.1,-0.013069773023744347,10970,0.0980503181781387,0.01627092,0.9977392652072012,-1.1455158654600381,0.3030029296875,,,
,,,,498208,,5e-05,-0.0018029920756816864,0.1,-0.014491637736500706,10980,0.09274930543033406,0.017858665,0.9982293703360483,-1.136479441076517,0.3196044921875,77.9,3.0320205207048576,53.33244096649529
51.45854653000001,402,77.71,122,499712,1242,,,,,,,,,,,,,
50.85399945,402,77.13,123,503808,1251,5e-05,-0.012083439156413078,0.1,-0.015037438207218656,10990,0.08990933583118021,0.01697313,0.9976251004263759,-1.1408337760716676,0.28369140625,,,
51.23867934,402,76.85,124,507904,1261,5e-05,0.008277815766632557,0.1,-0.013974853797117248,11000,0.1079403542127693,0.0136475,0.9974514765199274,-1.1444454107433557,0.2919677734375,,,
,,,,508208,,5e-05,-0.006676279008388519,0.1,-0.014836820155323949,11010,0.1047227609960828,0.014291493,0.9975775508210063,-1.1230324130505323,0.2861572265625,78.7,2.9533166254983287,53.57971006273493
51.15093392,402,77.05,125,512000,1272,,,,,,,,,,,,,
51.02519295000001,402,77.22,126,516096,1281,5e-05,0.005482912994921207,0.1,-0.013370356453378918,11020,0.11141272372333333,0.01576217,0.9976309086196125,-1.1469049017876387,0.2787353515625,,,
,,,,518208,,5e-05,-0.006051316857337952,0.1,-0.013476160271238768,11030,0.10712174942600541,0.015124296,0.9976812705863267,-1.151658947393298,0.2714111328125,71.2,3.1872335195776174,54.114154885537666
51.231454899999996,402,77.25,127,520192,1292,,,,,,,,,,,,,
51.836425739999996,402,77.68,128,524288,1302,5e-05,-0.010701779276132584,0.1,-0.015798760185134597,11040,0.1084564043849241,0.01418454,0.9975331814493984,-1.130859024077654,0.289697265625,,,
,,,,528208,,5e-05,-0.009449833072721958,0.1,-0.012871212362369988,11050,0.07840895585541148,0.017275352,0.9983909509610385,-1.1173442218452692,0.3105224609375,75.1,2.467450390666505,55.26985819876148
51.39432851000001,402,79.72,129,528384,1313,,,,,,,,,,,,,
51.46318688,402,79.39,130,532480,1322,5e-05,0.00035259872674942017,0.1,-0.014214943103434052,11060,0.09953177766874433,0.01480344,0.9975673202425241,-1.1310238167643547,0.29931640625,,,
51.96458565,402,78.04,131,536576,1332,5e-05,-0.01123363059014082,0.1,-0.013581521131709452,11070,0.07777746595093049,0.016519696,0.9983105753781274,-1.1368424706161022,0.3191650390625,,,
,,,,538208,,5e-05,-0.013380017131567001,0.1,-0.015215712324425113,11080,0.08180749686434866,0.01628673,0.9983043648535386,-1.135045302659273,0.3094970703125,74.7,4.028294457994529,53.34212386619114
51.381275450000004,402,79.74,132,540672,1342,,,,,,,,,,,,,
51.50859539,402,79.65,133,544768,1352,5e-05,-0.01587870344519615,0.1,-0.016432997096853797,11090,0.07321115835220553,0.014153993,0.9985421146266162,-1.1348467878997326,0.313720703125,,,
,,,,548208,,5e-05,-0.0008983034640550613,0.1,-0.011981265945360064,11100,0.0647541907906998,0.017951585,0.9984197482699528,-1.1063256869092584,0.29013671875,82.4,4.692978265053369,52.118532502639596
51.920733690000006,402,77.9,134,548864,1363,,,,,,,,,,,,,
52.07654566999999,402,77.56,135,552960,1373,5e-05,-0.01443337369710207,0.1,-0.013925195699266623,11110,0.08805318757658824,0.017533552,0.9981978016439825,-1.1334999561309815,0.29560546875,,,
52.2472631,402,77.0,136,557056,1382,5e-05,-0.017865346744656563,0.1,-0.01496066650870489,11120,0.08187715871608817,0.0149249025,0.9984487583860755,-1.1042369214817882,0.282861328125,,,
,,,,558208,,5e-05,-0.0045146644115448,0.1,-0.014060222912667087,11130,0.06747184742125682,0.017977245,0.9985620273509994,-1.1203730750828982,0.3228759765625,74.4,2.380384615721797,54.55984214461229
52.258455569999995,402,77.78,137,561152,1393,,,,,,,,,,,,,
52.27269813000001,402,76.8,138,565248,1403,5e-05,-0.009550986811518669,0.1,-0.016584180297650165,11140,0.06767680162738543,0.0142471,0.9986859884811565,-1.127345871925354,0.3035888671875,,,
,,,,568208,,5e-05,-0.011215003207325935,0.1,-0.014693444596923655,11150,0.12395772411255165,0.015940309,0.9965933265630156,-1.1397405248135328,0.29150390625,76.5,5.000878379793298,54.58283954605283
52.24090177,402,76.89,139,569344,1413,,,,,,,,,,,,,
51.58008193,402,78.67,140,573440,1423,5e-05,0.008078718557953835,0.1,-0.01234079461573856,11160,0.09790543255512603,0.01901586,0.9980098463129252,-1.1217289328575135,0.31796875,,,
51.78314169999999,402,78.96,141,577536,1433,5e-05,-0.024802368134260178,0.1,-0.0127526824537199,11170,0.0859156303718919,0.01698216,0.997765988111496,-1.126894050091505,0.304638671875,,,
,,,,578208,,5e-05,-0.008229391649365425,0.1,-0.015266160336614121,11180,0.0845245944801718,0.015722048,0.998097081668675,-1.1254166055470705,0.29375,80.7,4.272252150273613,52.48174349687228
52.33549889,402,77.86,142,581632,1444,,,,,,,,,,,,,
51.51233491,402,77.89,143,585728,1453,5e-05,-0.017756948247551918,0.1,-0.01536587019363651,11190,0.06736209997325204,0.016097648,0.9986130180768669,-1.1378055065870285,0.3046875,,,
,,,,588208,,5e-05,-0.005013990215957165,0.1,-0.013523767515289364,11200,0.08118784871767275,0.015982155,0.9979758595582098,-1.175100377947092,0.3047119140625,86.3,4.444876809315909,49.975370158450225
50.88002423,402,79.41,144,589824,1464,,,,,,,,,,,,,
51.70843413000001,402,79.33,145,593920,1474,5e-05,-0.0041451528668403625,0.1,-0.014292406778258738,11210,0.08511248467839323,0.012911072,0.9982547746039927,-1.1439950443804263,0.276708984375,,,
52.49520394,402,77.53,146,598016,1484,5e-05,-0.01548394188284874,0.1,-0.014923465205356479,11220,0.08109747134149074,0.014517769,0.9983350082766265,-1.1234217934310435,0.303857421875,,,
,,,,598208,,5e-05,-0.010918715037405491,0.1,-0.013078915461665019,11230,0.08090339822811074,0.01662599,0.9985006609931588,-1.1406884659081697,0.301123046875,80.6,4.559334722727797,52.85197083350586
52.26609372000001,402,76.62,147,602112,1495,,,,,,,,,,,,,
51.594111479999995,402,78.05,148,606208,1504,5e-05,-0.004296071827411652,0.1,-0.01565334760307451,11240,0.07117048460058868,0.01612226,0.9982193293981254,-1.1390950184315443,0.298193359375,,,
,,,,608208,,5e-05,0.01144251599907875,0.1,-0.012798459560144693,11250,0.08135544410906732,0.015079742,0.997813928173855,-1.143207135796547,0.3029052734375,80.0,3.8508012836856196,51.76069601945112
51.83026655,402,77.81,149,610304,1515,,,,,,,,,,,,,
51.88989013999999,402,76.98,150,614400,1525,5e-05,-0.010719474405050278,0.1,-0.013865653646644206,11260,0.08611031627515331,0.017991627,0.9980337349697948,-1.140739407390356,0.3013671875,,,
,,,,618208,,5e-05,-0.0027833934873342514,0.1,-0.014180117284558947,11270,0.09448654255247675,0.014984564,0.9980312893167138,-1.1245997857302428,0.272802734375,72.9,3.8558683396725564,54.13451109046673
51.67608584,402,77.78,151,618496,1536,,,,,,,,,,,,,
52.30509700999999,402,77.79,152,622592,1545,5e-05,0.004029653966426849,0.1,-0.012802764847583603,11280,0.0763963155215606,0.01575111,0.9984012957429513,-1.1345048867166043,0.3142333984375,,,
52.26763029,402,78.41,153,626688,1555,5e-05,0.003096344880759716,0.1,-0.014253293500223663,11290,0.07661137043032795,0.016367113,0.9985058150487021,-1.1260167062282562,0.29814453125,,,
,,,,628208,,5e-05,-0.01017170399427414,0.1,-0.014352293290721718,11300,0.08332458337245044,0.016085263,0.9979031963739544,-1.1327879086136818,0.2982177734375,72.6,2.880491407555086,54.55000421757177
52.142234699999996,402,78.59,154,630784,1566,,,,,,,,,,,,,
52.05474882999999,402,76.87,155,634880,1576,5e-05,-0.0021489784121513367,0.1,-0.013727908645523711,11310,0.07163778751273639,0.01840662,0.998227346688509,-1.1255058981478214,0.321337890625,,,
,,,,638208,,5e-05,0.004380375612527132,0.1,-0.014507378889538814,11320,0.07411232854938135,0.017685145,0.9982481013284996,-1.1154826577752828,0.2982177734375,80.0,3.3593583043630098,52.83264159403147
51.115046629999995,402,77.41,156,638976,1587,,,,,,,,,,,,,
51.05036198,402,77.92,157,643072,1596,5e-05,-0.004681043326854706,0.1,-0.014272377625457012,11330,0.08489273033919745,0.015504867,0.998059292556718,-1.1499995205551385,0.3051513671875,,,
51.53611617000001,402,77.08,158,647168,1606,5e-05,-0.0075187645852565765,0.1,-0.013813128114998107,11340,0.07239580436726101,0.015931528,0.9981553325196728,-1.134816947579384,0.301904296875,,,
,,,,648208,,5e-05,-0.0009484440088272095,0.1,-0.01409404809382977,11350,0.10231818690081126,0.01609896,0.9971656100824475,-1.1367828510701656,0.299560546875,78.1,2.731567834144213,54.87714738864737
51.96098212000001,402,77.2,159,651264,1617,,,,,,,,,,,,,
51.81865102999999,402,77.9,160,655360,1626,5e-05,-0.008322962559759617,0.1,-0.012732373944527354,11360,0.08887109121715184,0.016756186,0.9975749556906521,-1.1168232448399067,0.29892578125,,,
,,,,658208,,5e-05,-0.02292150817811489,0.1,-0.0154268653379404,11370,0.09129906603484414,0.016967457,0.9976917125750333,-1.1408550873398782,0.3023681640625,82.3,4.258887484487241,51.523133552985065
51.01215164999999,402,79.83,161,659456,1637,,,,,,,,,,,,,
51.97939565000001,402,78.02,162,663552,1647,5e-05,-0.003866853192448616,0.1,-0.016127199524635216,11380,0.10480030605103821,0.016976086,0.9973639347590506,-1.1559153247624636,0.2649658203125,,,
52.19132821999999,402,77.9,163,667648,1657,5e-05,-0.014704780653119087,0.1,-0.014065952294913586,11390,0.09526902937213891,0.014639755,0.9977653061505407,-1.1141290429979562,0.3056396484375,,,
,,,,668208,,5e-05,-0.019834715873003006,0.1,-0.014277966778900008,11400,0.06726393127464689,0.019737504,0.9984833234921098,-1.13519052490592,0.332177734375,79.9,2.1386330499748607,52.08188217655828
51.09688111,402,79.52,164,671744,1668,,,,,,,,,,,,,
51.07048235000001,402,78.92,165,675840,1678,5e-05,-0.010667970404028893,0.1,-0.014894221652502893,11410,0.08583777577441651,0.018299572,0.9974401181098074,-1.1441333204507829,0.30078125,,,
,,,,678208,,5e-05,-0.007299033924937248,0.1,-0.014654934193822555,11420,0.09183463302324527,0.015245508,0.9979783028829843,-1.1297408420592547,0.30126953125,74.0,3.8898759032083454,53.39011310882023
51.151589439999995,402,79.28,166,679936,1690,,,,,,,,,,,,,
51.408659119999996,402,79.74,167,684032,1700,5e-05,-0.009930029511451721,0.1,-0.013906641073117499,11430,0.07793595248076599,0.01733515,0.9981477686669677,-1.138109577819705,0.2959716796875,,,
51.50702960000002,402,77.88,168,688128,1710,5e-05,0.00018596462905406952,0.1,-0.014615910765860463,11440,0.10109918678062968,0.015157403,0.9975438115652651,-1.1420953199267387,0.284521484375,,,
,,,,688208,,5e-05,-0.012819446623325348,0.1,-0.013266483778716065,11450,0.07936852260900196,0.01779248,0.9982186789857224,-1.1407779816538095,0.3080322265625,75.7,2.2799280487886384,52.969719509924246
51.794707209999984,401,77.78,169,692224,1722,,,,,,,,,,,,,
52.08209145,402,77.8,170,696320,1732,5e-05,-0.023971352726221085,0.1,-0.01454441992827924,11460,0.08346491184202023,0.017381959,0.9984476402169093,-1.1181931618601084,0.304345703125,,,
,,,,698208,,5e-05,-0.019759561866521835,0.1,-0.014686745536891976,11470,0.07313420186401345,0.017483445,0.9984354062471539,-1.137308130413294,0.31357421875,76.6,4.052612980925097,53.883334876039726
52.434988139999994,401,77.98,171,700416,1743,,,,,,,,,,,,,
52.11953268000001,401,78.65,172,704512,1753,5e-05,-0.019340727478265762,0.1,-0.012165984028979438,11480,0.07651202229608316,0.015764512,0.9981906245229766,-1.1301053442060947,0.3041748046875,,,
,,,,708208,,5e-05,-3.4632161259651184e-05,0.1,-0.015476625801238698,11490,0.07688148964371067,0.01863689,0.9982555187307298,-1.152381293475628,0.314306640625,74.5,3.8683549281540817,54.15228820736894
51.80995078,401,78.05,173,708608,1764,,,,,,,,,,,,,
52.42932879,401,76.28,174,712704,1773,5e-05,-0.0025658337399363518,0.1,-0.016302395109960344,11500,0.07533071702928282,0.016330048,0.9983884159009904,-1.140798669308424,0.320703125,,,
52.44311850000001,401,77.76,175,716800,1783,5e-05,-0.009399285539984703,0.1,-0.0150840667396551,11510,0.07955975837539882,0.015257313,0.9983065951382741,-1.1421431537717581,0.2851806640625,,,
,,,,718208,,5e-05,0.0043023740872740746,0.1,-0.012926002908716327,11520,0.07638609459390863,0.01719971,0.9984641121700406,-1.137321101129055,0.304443359375,76.0,1.7444991129621374,55.21950951764292
52.14922858999999,401,79.11,176,720896,1794,,,,,,,,,,,,,
51.41277962,401,80.48,177,724992,1803,5e-05,0.006163682788610458,0.1,-0.01498442127049202,11530,0.08367132995044813,0.015925586,0.9980063738767058,-1.1481965728104115,0.298046875,,,
,,,,728208,,5e-05,0.017241233959794044,0.1,-0.015179762728803326,11540,0.08615382306161337,0.013607036,0.9981262009823695,-1.1536991294473409,0.298681640625,80.4,5.489928578141887,53.147384232625576
52.08093065,401,78.54,178,729088,1814,,,,,,,,,,,,,
52.22169242000001,401,77.98,179,733184,1824,5e-05,-0.00898895226418972,0.1,-0.01313469327724306,11550,0.10288448719657026,0.014952719,0.9979894515126944,-1.1384066250175238,0.285400390625,,,
51.65636964000001,401,79.37,180,737280,1834,5e-05,-0.019536204636096954,0.1,-0.01632819313163054,11560,0.07210917284537573,0.018411916,0.9979953847359866,-1.151304678991437,0.31962890625,,,
,,,,738208,,5e-05,-0.004800388589501381,0.1,-0.014790099708625349,11570,0.09531585114309564,0.015897986,0.9978501126170158,-1.1750067159533502,0.2921875,76.5,4.30755219152458,53.50284974862952
51.19708041,401,79.74,181,741376,1845,,,,,,,,,,,,,
51.79730927,401,78.26,182,745472,1855,5e-05,-0.009631428867578506,0.1,-0.015636020851525247,11580,0.0990957499598153,0.013299577,0.9977218948770314,-1.128122016042471,0.3029296875,,,
,,,,748208,,5e-05,-0.004412451758980751,0.1,-0.012937185906048398,11590,0.08347903305548243,0.015858443,0.9982257790397853,-1.1534726057201623,0.3078369140625,77.7,1.6588179061001622,52.839777187304676
52.685150060000005,401,76.85,183,749568,1866,,,,,,,,,,,,,
52.70664639999998,401,76.9,184,753664,1875,5e-05,-0.01641932688653469,0.1,-0.01594468164985301,11600,0.10001346244825982,0.015225392,0.9981367489090189,-1.1369314845651388,0.3086669921875,,,
52.0337238,401,78.25,185,757760,1885,5e-05,-0.004516998305916786,0.1,-0.011927011032094014,11610,0.07927052265731618,0.016201327,0.9981600153259933,-1.1512234900146723,0.323779296875,,,
